PERMNO,date,BIDLO,ASKHI,PRC,VOL,BID,ASK,NUMTRD,Ticker
12490,5/19/2020,120.14,122.17,120.29,3241117,120.23,120.27,,
12490,5/20/2020,120.6,122.4659,121.38,3840858,121.41,121.42,,
12490,5/21/2020,118.97,121.72,119.12,4000863,119.15,119.16,,
12490,5/22/2020,117.59,119.465,118.39,4180771,118.38,118.39,,
12490,5/26/2020,121.0101,122.62,121.76,5469282,121.76,121.77,,
12490,5/27/2020,123.47,125.83,125.54,5727496,125.51,125.54,,
12490,5/28/2020,124.22,126.97,124.53,3916377,124.47,124.53,,
12490,5/29/2020,122.24,125.13,124.9,7930467,124.78,124.92,,
12490,6/1/2020,124.03,125.75,124.89,2883294,124.89,124.92,,
12490,6/2/2020,124.66,126,126,2978056,125.98,126,,
12490,6/3/2020,127,129.595,129.05,3917746,129,129.00999,,
12490,6/4/2020,127.02,128.95,128.89,3864785,128.86,128.89,,
12490,6/5/2020,131.75,134.23,132.06,5892960,131.99001,132.02,,
12490,6/8/2020,132.27,135.88,135.75,5370469,135.82001,135.83,,
12490,6/9/2020,131.02,133.60001,131.87,5393644,131.86,131.87,,
12490,6/10/2020,129.8,132.23,129.87,4734835,129.83,129.84,,
12490,6/11/2020,117.8352,126.1,118.01,11763629,118.03,118.06,,
12490,6/12/2020,119.28,123.12,121.91,6220327,121.85,121.9,,
12490,6/15/2020,118.29,122.367,121.65,5151240,121.65,121.68,,
12490,6/16/2020,123.16,127.5,125.15,5609087,125.3,125.31,,
12490,6/17/2020,123.4,126.25,124.15,3156836,124.1,124.11,,
12490,6/18/2020,122.33,124.4,124.16,2865362,124.11,124.13,,
12490,6/19/2020,122.25,126.82,122.47,8092354,122.49,122.54,,
12490,6/22/2020,120.53,122.5,121.07,4773499,121,121.11,,
12490,6/23/2020,119.23,122.9,119.41,6632605,119.4,119.41,,
12490,6/24/2020,115.88,118.32,116.42,6750990,116.45,116.48,,
12490,6/25/2020,116.1,119.21,119.03,6130626,118.99,119.03,,
12490,6/26/2020,116.26,118.99,117.19,10750107,117.25,117.27,,
12490,6/29/2020,117.37,119.78,119.75,4159488,119.75,119.76,,
12490,6/30/2020,119,121.2,120.77,3919469,120.66,120.77,,
12490,7/1/2020,118.37,121.225,118.54,4655765,118.54,118.55,,
12490,7/2/2020,119.26,121.42,119.7,3746958,119.75,119.78,,
12490,7/6/2020,119.46,121.85,120.19,4045439,120.16,120.17,,
12490,7/7/2020,117.33,119.51,117.58,4278307,117.59,117.64,,
12490,7/8/2020,116.48,118.64,117.71,5192806,117.71,117.75,,
12490,7/9/2020,115.2,118,115.71,4762991,115.71,115.73,,
12490,7/10/2020,115.29,118.5699,118.35,4285705,118.32,118.36,,
12490,7/13/2020,118.66,120.99,119.2,4650651,119.25,119.26,,
12490,7/14/2020,117.92,120.89,120.6,4534397,120.59,120.62,,
12490,7/15/2020,122.15,123.96,123,4473400,123,123.04,,
12490,7/16/2020,122.16,124.48,124.01,4330917,124.01,124.04,,
12490,7/17/2020,123.2,125.63,125.11,3988460,125.12,125.13,,
12490,7/20/2020,125.14,127.07,126.37,9927668,126.35,126.36,,
12490,7/21/2020,125.8,132.17,126.06,15364948,126.06,126.09,,
12490,7/22/2020,125.8,129.47,128.67,8195366,128.69,128.71001,,
12490,7/23/2020,127.15,129.37,127.33,4220136,127.33,127.34,,
12490,7/24/2020,125.5,127.6459,125.79,3531076,125.79,125.81,,
12490,7/27/2020,124.71,126.32,126.21,3733547,126.22,126.23,,
12490,7/28/2020,124.15,126.34,124.47,4178176,124.47,124.5,,
12490,7/29/2020,124.07,125.99,125.32,2833141,125.32,125.35,,
12490,7/30/2020,121.64,123.9046,122.9,3988062,122.9,122.93,,
12490,7/31/2020,121.09,122.99,122.94,5277652,122.9,122.93,,
12490,8/3/2020,122.15,124.41,124.31,3526574,124.3,124.31,,
12490,8/4/2020,123.82,125.86,125.84,3431366,125.84,125.86,,
12490,8/5/2020,124.61,126.75,125.45,3675400,125.43,125.45,,
12490,8/6/2020,125,126.26,126.12,3417131,126.11,126.12,,
12490,8/7/2020,123.21,125.07,124.96,3651226,124.95,124.96,,
12490,8/10/2020,125.1849,127.24,127.11,3968295,127.13,127.16,,
12490,8/11/2020,126.61,130.47,126.75,5001176,126.79,126.81,,
12490,8/12/2020,125.876,127.79,126.7,3530177,126.68,126.7,,
12490,8/13/2020,124.77,126.39,125.03,3171258,124.97,125.02,,
12490,8/14/2020,123.91,125.56,125.27,2963753,125.22,125.27,,
12490,8/17/2020,124.41,125.59,124.44,3360064,124.49,124.5,,
12490,8/18/2020,124.24,125.5,124.92,2882355,124.92,124.95,,
12490,8/19/2020,123.5,125.5,123.84,3743949,123.84,123.86,,
12490,8/20/2020,122.81,124.04,123.15,2561164,123.15,123.18,,
12490,8/21/2020,122.31,123.4842,123.16,3385051,123.19,123.2,,
12490,8/24/2020,123.36,126.06,125.68,4070816,125.72,125.73,,
12490,8/25/2020,124.49,126.82,124.64,2977697,124.64,124.65,,
12490,8/26/2020,123.95,125.12,124.17,3388687,124.17,124.2,,
12490,8/27/2020,123.98,125.1,124.65,3422654,124.65,124.68,,
12490,8/28/2020,124.2187,125.3,125.07,3099940,125.07,125.13,,
12490,8/31/2020,123.03,125.25,123.31,4827879,123.2,123.21,,
12490,9/1/2020,122.15,123.95,123.4,3155623,123.4,123.42,,
12490,9/2/2020,123.575,128.7,128.17999,6592430,128.17999,128.19,,
12490,9/3/2020,123.65,129.95,124.45,5716750,124.45,124.46,,
12490,9/4/2020,121.24,125.35,122.3,6018238,122.31,122.34,,
12490,9/8/2020,120.71,122.87,121.21,5210292,121.22,121.28,,
12490,9/9/2020,121.29,123.7,122.26,3770678,122.26,122.3,,
12490,9/10/2020,120.24,123.5764,120.56,3978805,120.56,120.59,,
12490,9/11/2020,120.73,122.7,121.46,3548091,121.46,121.47,,
12490,9/14/2020,121.76,123.38,122.09,3641887,122.09,122.1,,
12490,9/15/2020,122.24,123.4,122.44,2915221,122.41,122.42,,
12490,9/16/2020,122.71,125.82,124.22,3789458,124.18,124.22,,
12490,9/17/2020,121.97,125.55,124.92,3171262,124.92,124.88,,
12490,9/18/2020,122.65,124.92,122.76,5391570,122.77,122.8,,
12490,9/21/2020,118.58,120.7,120.25,5311441,120.25,120.26,,
12490,9/22/2020,119.53,121.45,120.51,2957809,120.52,120.53,,
12490,9/23/2020,118.43,121.59,118.83,3939398,118.82,118.83,,
12490,9/24/2020,116.48,119.515,118.09,3546160,118.09,118.1,,
12490,9/25/2020,116.94,119.41,118.95,2953686,118.95,118.99,,
12490,9/28/2020,120.41,122.33,121.73,3509576,121.72,121.74,,
12490,9/29/2020,120.21,122.1858,120.94,2130564,120.94,120.95,,
12490,9/30/2020,120.8,122.91,121.67,3261235,121.6,121.65,,
12490,10/1/2020,120.355,123.3,121.09,3211661,121.11,121.12,,
12490,10/2/2020,118.82,121.75,120.57,2925228,120.56,120.6,,
12490,10/5/2020,121.05,122.75,122.01,3050949,121.89,121.9,,
12490,10/6/2020,121.59,124.83,121.97,3872265,121.94,121.97,,
12490,10/7/2020,122.32,124.39,124.07,2815663,123.99,124.02,,
12490,10/8/2020,129.77,135.5,131.49001,25288926,131.45,131.49001,,
12490,10/9/2020,127.6,132,127.79,8353704,127.8,127.83,,
12490,10/12/2020,126.44,128.25,127.21,4635115,127.2,127.21,,
12490,10/13/2020,124.46,127.15,125.1,5406088,125.07,125.1,,
12490,10/14/2020,125.13,126.94,125.94,3730139,125.87,125.88,,
12490,10/15/2020,123.85,125.215,124.89,3389301,124.88,124.89,,
12490,10/16/2020,124.655,126.43,125.93,4714320,125.9,125.94,,
12490,10/19/2020,125.08,127.35,125.52,7478735,125.61,125.68,,
12490,10/20/2020,116.84,120.15,117.37,21501073,117.37,117.38,,
12490,10/21/2020,114.79,117.6899,115.06,9755308,115.03,115.06,,
12490,10/22/2020,112.98,116.06,115.76,7858158,115.77,115.78,,
12490,10/23/2020,115.53,116.62,116,3893362,115.95,115.99,,
12490,10/26/2020,111.84,114.9,112.22,7203366,112.22,112.27,,
12490,10/27/2020,110.03,112.22,110.56,5936106,110.55,110.56,,
12490,10/28/2020,105.92,109.73,106.65,9427321,106.65,106.7,,
12490,10/29/2020,106.55,109.64,108.91,6760241,108.9,108.91,,
12490,10/30/2020,107.75,111.8,111.66,7923882,111.66,111.79,,
12490,11/2/2020,112.25,113.8265,112.91,5311497,112.96,112.98,,
12490,11/3/2020,113.63,115.65,114.16,4204287,114.09,114.16,,
12490,11/4/2020,111.16,113.91,111.9,5800071,111.95,111.96,,
12490,11/5/2020,113.01,115.29,114.77,4902206,114.73,114.77,,
12490,11/6/2020,113.39,115.1,114.04,5249171,114.06,114.13,,
12490,11/9/2020,115.27,119.74,115.53,8992152,115.46,115.56,,
12490,11/10/2020,116.25,118.17,117.91,5622756,117.85,117.86,,
12490,11/11/2020,116.22,118.35,117.2,4289601,117.14,117.22,,
12490,11/12/2020,113.48,116.37,114.5,6500799,114.49,114.5,,
12490,11/13/2020,115.01,117.37,116.85,4683512,116.83,116.84,,
12490,11/16/2020,117.12,118.55,118.36,5293385,118.36,118.44,,
12490,11/17/2020,117.07,118.54,117.7,4134455,117.69,117.7,,
12490,11/18/2020,116.75,118.88,116.77,4606828,116.72,116.77,,
12490,11/19/2020,115.89,117.45,117.18,3439648,117.16,117.17,,
12490,11/20/2020,116.69,118.04,116.94,5024593,116.85,116.91,,
12490,11/23/2020,117.27,120.515,120.09,5655119,120.09,120.1,,
12490,11/24/2020,120.805,124.73,124.42,7759006,124.38,124.49,,
12490,11/25/2020,122.11,124.33,124.2,4135894,124.22,124.23,,
12490,11/27/2020,123.91,125.313,124.35,2091186,124.35,124.42,,
12490,11/30/2020,123.09,125,123.52,5987991,123.55,123.56,,
12490,12/1/2020,123.08,125.83,123.16,5312057,123.17,123.21,,
12490,12/2/2020,122.41,124.64,124.62,3690737,124.62,124.63,,
12490,12/3/2020,123.29,124.86,123.61,4548161,123.6,123.61,,
12490,12/4/2020,123.64,127.38,127.2,5522760,127.17,127.2,,
12490,12/7/2020,124.57,126.97,124.7,8318500,124.7,124.72,,
12490,12/8/2020,124.64,126.33,125.71,5395024,125.71,125.72,,
12490,12/9/2020,125.7,127.69,126.79,6513517,126.8,126.81,,
12490,12/10/2020,124.94,126.93,124.96,4803172,124.96,124.97,,
12490,12/11/2020,123.61,125.51,124.27,4481416,124.27,124.28,,
12490,12/14/2020,123.47,126.2435,123.53,5050023,123.53,123.54,,
12490,12/15/2020,123.44,125.93,125.93,4359601,125.87,125.93,,
12490,12/16/2020,125.286,126.5728,125.55,4530096,125.49,125.54,,
12490,12/17/2020,124.91,126.09,125.55,3787962,125.48,125.5,,
12490,12/18/2020,124.97,126.4,125.85,7552845,125.84,125.98,,
12490,12/21/2020,121.72,124.18,123.39,6115671,123.34,123.35,,
12490,12/22/2020,122.41,124.22,123.61,4337757,123.61,123.62,,
12490,12/23/2020,123.74,125.21,123.9,2693889,123.9,123.94,,
12490,12/24/2020,124.21,125.1,124.69,1761122,124.78,124.84,,
12490,12/28/2020,124.46,126.6,124.82,3615222,124.79,124.82,,
12490,12/29/2020,123.24,125.48,123.8,3487007,123.8,123.82,,
12490,12/30/2020,123.63,124.85,124.34,3380494,124.43,124.44,,
12490,12/31/2020,123.99,126.03,125.88,3574696,125.8,125.88,,
12490,1/4/2021,123.04,125.9174,123.94,5179161,124.01,124.02,,
12490,1/5/2021,124.61,126.68,126.14,6114619,126.17,126.22,,
12490,1/6/2021,126.72,131.88,129.28999,7956740,129.28999,129.31,,
12490,1/7/2021,128.25999,130.46001,128.99001,4507382,128.99001,129.03,,
12490,1/8/2021,126.98,129.32001,128.53,4676487,128.53,128.57001,,
12490,1/11/2021,127.66,129.675,128.58,5602466,128.59,128.63,,
12490,1/12/2021,127.94,129.85001,129.21001,3749213,129.19,129.2,,
12490,1/13/2021,126.455,129.75,126.92,7677739,126.91,126.92,,
12490,1/14/2021,127.55,130.16,128.97,7503180,128.96001,128.97,,
12490,1/15/2021,127.67,129.24001,128.39,4905506,128.38,128.42,,
12490,1/19/2021,128.0885,129.59,129.02,5397956,128.99001,129.02,,
12490,1/20/2021,128.56,131.06,130.08,5598705,130.02,130.08,,
12490,1/21/2021,130.05,132.24001,131.64999,12819233,131.82001,131.83,,
12490,1/22/2021,117.36,120.7,118.61,38063533,118.6,118.61,,
12490,1/25/2021,117.45,119.538,118.58,13686391,118.57,118.58,,
12490,1/26/2021,118.42,122.59,122.49,10694708,122.46,122.48,,
12490,1/27/2021,121.6214,124.79,122.47,12146541,122.47,122.6,,
12490,1/28/2021,120.07,123.2,120.08,8084051,120.07,120.08,,
12490,1/29/2021,118.9,121.3,119.11,11825496,119.03,119.04,,
12490,2/1/2021,118.73,120.95,120.54,6250508,120.48,120.54,,
12490,2/2/2021,119.28,121,119.44,6341883,119.44,119.47,,
12490,2/3/2021,118.12,119.8,119.12,6715366,119.11,119.12,,
12490,2/4/2021,118.87,121.1,121.02,4562124,121,121.02,,
12490,2/5/2021,120.52,121.81,121.79,4565727,121.78,121.79,,
